host,dopant,content,T10,T50,T90,Width,Sharpness,Tp,Selected,Description
GST,ZnO,10%,93.49432165833986,198.12152527474154,198.3750558056996,104.88073414735973,7.488314924332334,197.17717717717719,False,"GST doped with ZnO at 10%. Zn (Zinc): Period 4, Z=30, M=65.38, Block d, Ox.states [2], Ionic radius: 60.0 pm, charge=2, coord=IV, EN: 1.65; O (Oxygen): Period 2, Z=8, M=16.00, Block p, Ox.states [-2], Ionic radius: 135.0 pm, charge=-2, coord=II, EN: 3.44 (resistance)"
GST,SiO2,1%,124.30309604335956,149.32971510693122,149.92032829462846,25.617232251268902,6.652427897942577,150.0900900900901,True,"GST doped with SiO2 at 1%. Si (Silicon): Period 3, Z=14, M=28.09, Block p, Ox.states [-4,4], Ionic radius: 26.0 pm, charge=4, coord=IV, EN: 1.9; O (Oxygen): Period 2, Z=8, M=16.00, Block p, Ox.states [-2], Ionic radius: 135.0 pm, charge=-2, coord=II, EN: 3.44 (resistance)"
GST,SiO2,2%,142.3793918233242,150.21780081864875,150.45196857213864,8.072576748814441,6.273385703764623,150.51051051051053,True,"GST doped with SiO2 at 2%. Si (Silicon): Period 3, Z=14, M=28.09, Block p, Ox.states [-4,4], Ionic radius: 26.0 pm, charge=4, coord=IV, EN: 1.9; O (Oxygen): Period 2, Z=8, M=16.00, Block p, Ox.states [-2], Ionic radius: 135.0 pm, charge=-2, coord=II, EN: 3.44 (resistance)"
GST,SiO2,3%,144.4630403477864,178.84547915383845,179.04837511004737,34.58533476226097,6.3831405546350535,178.6786786786787,False,"GST doped with SiO2 at 3%. Si (Silicon): Period 3, Z=14, M=28.09, Block p, Ox.states [-4,4], Ionic radius: 26.0 pm, charge=4, coord=IV, EN: 1.9; O (Oxygen): Period 2, Z=8, M=16.00, Block p, Ox.states [-2], Ionic radius: 135.0 pm, charge=-2, coord=II, EN: 3.44 (resistance)"
GST,SiO2,4%,144.27994123897486,201.9464432029978,202.1670664183778,57.88712517940294,5.8806195777297035,144.62462462462463,False,"GST doped with SiO2 at 4%. Si (Silicon): Period 3, Z=14, M=28.09, Block p, Ox.states [-4,4], Ionic radius: 26.0 pm, charge=4, coord=IV, EN: 1.9; O (Oxygen): Period 2, Z=8, M=16.00, Block p, Ox.states [-2], Ionic radius: 135.0 pm, charge=-2, coord=II, EN: 3.44 (resistance)"
GST,SiO2,5%,126.64924642278999,150.44609152087207,153.36603645600977,26.71679003321978,8.679161420408986,153.03303303303304,True,"GST doped with SiO2 at 5%. Si (Silicon): Period 3, Z=14, M=28.09, Block p, Ox.states [-4,4], Ionic radius: 26.0 pm, charge=4, coord=IV, EN: 1.9; O (Oxygen): Period 2, Z=8, M=16.00, Block p, Ox.states [-2], Ionic radius: 135.0 pm, charge=-2, coord=II, EN: 3.44 (resistance)"
GST,SiO2,6%,144.36981840717698,174.61356623469425,174.83862916285523,30.46881075567825,6.34812358876202,175.31531531531533,False,"GST doped with SiO2 at 6%. Si (Silicon): Period 3, Z=14, M=28.09, Block p, Ox.states [-4,4], Ionic radius: 26.0 pm, charge=4, coord=IV, EN: 1.9; O (Oxygen): Period 2, Z=8, M=16.00, Block p, Ox.states [-2], Ionic radius: 135.0 pm, charge=-2, coord=II, EN: 3.44 (resistance)"
GST,SiO2,7%,126.3672256779759,146.3068431270784,146.64275000679774,20.275524328821845,6.247637901507712,146.3063063063063,True,"GST doped with SiO2 at 7%. Si (Silicon): Period 3, Z=14, M=28.09, Block p, Ox.states [-4,4], Ionic radius: 26.0 pm, charge=4, coord=IV, EN: 1.9; O (Oxygen): Period 2, Z=8, M=16.00, Block p, Ox.states [-2], Ionic radius: 135.0 pm, charge=-2, coord=II, EN: 3.44 (resistance)"
GST,SiO2,8%,143.34875120659552,146.474280403977,146.67623746217717,3.327486255581647,6.981161131102656,145.46546546546548,False,"GST doped with SiO2 at 8%. Si (Silicon): Period 3, Z=14, M=28.09, Block p, Ox.states [-4,4], Ionic radius: 26.0 pm, charge=4, coord=IV, EN: 1.9; O (Oxygen): Period 2, Z=8, M=16.00, Block p, Ox.states [-2], Ionic radius: 135.0 pm, charge=-2, coord=II, EN: 3.44 (resistance)"
GST,SiO2,9%,144.5521948609259,176.30601723689534,176.52246470864077,31.97026984771486,6.139168378646154,176.15615615615616,False,"GST doped with SiO2 at 9%. Si (Silicon): Period 3, Z=14, M=28.09, Block p, Ox.states [-4,4], Ionic radius: 26.0 pm, charge=4, coord=IV, EN: 1.9; O (Oxygen): Period 2, Z=8, M=16.00, Block p, Ox.states [-2], Ionic radius: 135.0 pm, charge=-2, coord=II, EN: 3.44 (resistance)"
GST,SiO2,10%,127.90401062143101,146.6127774317866,147.05490738857753,19.15089676714652,8.52396815886915,151.77177177177177,True,"GST doped with SiO2 at 10%. Si (Silicon): Period 3, Z=14, M=28.09, Block p, Ox.states [-4,4], Ionic radius: 26.0 pm, charge=4, coord=IV, EN: 1.9; O (Oxygen): Period 2, Z=8, M=16.00, Block p, Ox.states [-2], Ionic radius: 135.0 pm, charge=-2, coord=II, EN: 3.44 (resistance)"
GST,Al2O3,1%,144.22608765454078,151.52955643026425,151.72332870347066,7.4972410489298795,7.13718061753023,151.77177177177177,True,"GST doped with Al2O3 at 1%. Al (Aluminum): Period 3, Z=13, M=26.98, Block p, Ox.states [3], Ionic radius: 39.0 pm, charge=3, coord=IV, EN: 1.61; O (Oxygen): Period 2, Z=8, M=16.00, Block p, Ox.states [-2], Ionic radius: 135.0 pm, charge=-2, coord=II, EN: 3.44 (resistance)"
GST,Al2O3,2%,144.5199885835241,151.53155091074277,151.72372759956636,7.203739016042249,7.049220297798431,151.77177177177177,True,"GST doped with Al2O3 at 2%. Al (Aluminum): Period 3, Z=13, M=26.98, Block p, Ox.states [3], Ionic radius: 39.0 pm, charge=3, coord=IV, EN: 1.61; O (Oxygen): Period 2, Z=8, M=16.00, Block p, Ox.states [-2], Ionic radius: 135.0 pm, charge=-2, coord=II, EN: 3.44 (resistance)"
GST,Al2O3,3%,124.21288087233859,178.83687661740504,179.04665460276073,54.83377373042214,6.4201231014777775,178.6786786786787,False,"GST doped with Al2O3 at 3%. Al (Aluminum): Period 3, Z=13, M=26.98, Block p, Ox.states [3], Ionic radius: 39.0 pm, charge=3, coord=IV, EN: 1.61; O (Oxygen): Period 2, Z=8, M=16.00, Block p, Ox.states [-2], Ionic radius: 135.0 pm, charge=-2, coord=II, EN: 3.44 (resistance)"
GST,Al2O3,4%,139.3074297712907,216.25826577942067,216.46486636909776,77.15743659780705,6.472681175748068,227.44744744744744,False,"GST doped with Al2O3 at 4%. Al (Aluminum): Period 3, Z=13, M=26.98, Block p, Ox.states [3], Ionic radius: 39.0 pm, charge=3, coord=IV, EN: 1.61; O (Oxygen): Period 2, Z=8, M=16.00, Block p, Ox.states [-2], Ionic radius: 135.0 pm, charge=-2, coord=II, EN: 3.44 (resistance)"
GST,Al2O3,5%,148.87989392760338,153.20338553329418,153.403439869422,4.523545941818611,7.756513408460168,153.03303303303304,False,"GST doped with Al2O3 at 5%. Al (Aluminum): Period 3, Z=13, M=26.98, Block p, Ox.states [3], Ionic radius: 39.0 pm, charge=3, coord=IV, EN: 1.61; O (Oxygen): Period 2, Z=8, M=16.00, Block p, Ox.states [-2], Ionic radius: 135.0 pm, charge=-2, coord=II, EN: 3.44 (resistance)"
GST,Al2O3,6%,140.9528729341591,154.4358871042213,154.6589491926165,13.706076258457387,11.205615305902276,154.2942942942943,True,"GST doped with Al2O3 at 6%. Al (Aluminum): Period 3, Z=13, M=26.98, Block p, Ox.states [3], Ionic radius: 39.0 pm, charge=3, coord=IV, EN: 1.61; O (Oxygen): Period 2, Z=8, M=16.00, Block p, Ox.states [-2], Ionic radius: 135.0 pm, charge=-2, coord=II, EN: 3.44 (resistance)"
GST,Al2O3,7%,64.92401945880474,149.33420142521751,149.96727936983086,85.04325991102613,13.154561595821942,149.66966966966967,False,"GST doped with Al2O3 at 7%. Al (Aluminum): Period 3, Z=13, M=26.98, Block p, Ox.states [3], Ionic radius: 39.0 pm, charge=3, coord=IV, EN: 1.61; O (Oxygen): Period 2, Z=8, M=16.00, Block p, Ox.states [-2], Ionic radius: 135.0 pm, charge=-2, coord=II, EN: 3.44 (resistance)"
GST,Al2O3,8%,139.23592514334266,266.2816588574053,266.49356900871874,127.25764386537608,7.864651907819109,205.16516516516518,False,"GST doped with Al2O3 at 8%. Al (Aluminum): Period 3, Z=13, M=26.98, Block p, Ox.states [3], Ionic radius: 39.0 pm, charge=3, coord=IV, EN: 1.61; O (Oxygen): Period 2, Z=8, M=16.00, Block p, Ox.states [-2], Ionic radius: 135.0 pm, charge=-2, coord=II, EN: 3.44 (resistance)"
GST,Al2O3,9%,141.148853822989,153.61253290700552,153.82160568050062,12.672751857511628,10.213227739926868,153.45345345345345,True,"GST doped with Al2O3 at 9%. Al (Aluminum): Period 3, Z=13, M=26.98, Block p, Ox.states [3], Ionic radius: 39.0 pm, charge=3, coord=IV, EN: 1.61; O (Oxygen): Period 2, Z=8, M=16.00, Block p, Ox.states [-2], Ionic radius: 135.0 pm, charge=-2, coord=II, EN: 3.44 (resistance)"
GST,Al2O3,10%,140.2258834637273,151.52221528288234,151.7218604739943,11.495977010266984,10.504006898105901,152.1921921921922,True,"GST doped with Al2O3 at 10%. Al (Aluminum): Period 3, Z=13, M=26.98, Block p, Ox.states [3], Ionic radius: 39.0 pm, charge=3, coord=IV, EN: 1.61; O (Oxygen): Period 2, Z=8, M=16.00, Block p, Ox.states [-2], Ionic radius: 135.0 pm, charge=-2, coord=II, EN: 3.44 (resistance)"
GST,In2Se3,1%,127.6630919437866,135.54657286722428,135.7459512100819,8.082859266295301,6.215384923245101,149.66966966966967,False,"GST doped with In2Se3 at 1%. In (Indium): Period 5, Z=49, M=114.82, Block p, Ox.states [3], Ionic radius: 80.0 pm, charge=3, coord=VI, EN: 1.78; Se (Selenium): Period 4, Z=34, M=78.97, Block p, Ox.states [-2,2,4,6], Ionic radius: 28.000000000000004 pm, charge=6, coord=IV, EN: 2.55 (resistance)"
GST,In2Se3,2%,130.41532056669033,149.41755368593977,149.6192464729241,19.203925906233763,6.219328033097072,151.77177177177177,True,"GST doped with In2Se3 at 2%. In (Indium): Period 5, Z=49, M=114.82, Block p, Ox.states [3], Ionic radius: 80.0 pm, charge=3, coord=VI, EN: 1.78; Se (Selenium): Period 4, Z=34, M=78.97, Block p, Ox.states [-2,2,4,6], Ionic radius: 28.000000000000004 pm, charge=6, coord=IV, EN: 2.55 (resistance)"
GST,In2Se3,3%,118.82901729417672,130.90964428404592,131.11886579374655,12.289848499569828,7.450816603321584,130.75075075075077,False,"GST doped with In2Se3 at 3%. In (Indium): Period 5, Z=49, M=114.82, Block p, Ox.states [3], Ionic radius: 80.0 pm, charge=3, coord=VI, EN: 1.78; Se (Selenium): Period 4, Z=34, M=78.97, Block p, Ox.states [-2,2,4,6], Ionic radius: 28.000000000000004 pm, charge=6, coord=IV, EN: 2.55 (resistance)"
GST,In2Se3,4%,119.08035766291009,131.75115967552927,131.95984154471589,12.879483881805797,15.032476261427018,133.27327327327328,False,"GST doped with In2Se3 at 4%. In (Indium): Period 5, Z=49, M=114.82, Block p, Ox.states [3], Ionic radius: 80.0 pm, charge=3, coord=VI, EN: 1.78; Se (Selenium): Period 4, Z=34, M=78.97, Block p, Ox.states [-2,2,4,6], Ionic radius: 28.000000000000004 pm, charge=6, coord=IV, EN: 2.55 (resistance)"
GST,In2Se3,5%,119.81916753932086,133.85397947062037,134.0620871854158,14.242919646094947,13.042484107364976,135.37537537537537,False,"GST doped with In2Se3 at 5%. In (Indium): Period 5, Z=49, M=114.82, Block p, Ox.states [3], Ionic radius: 80.0 pm, charge=3, coord=VI, EN: 1.78; Se (Selenium): Period 4, Z=34, M=78.97, Block p, Ox.states [-2,2,4,6], Ionic radius: 28.000000000000004 pm, charge=6, coord=IV, EN: 2.55 (resistance)"
GST,In2Se3,6%,127.0851532985676,135.53880967198035,135.74439857103312,8.659245272465512,11.73170069062744,136.63663663663664,False,"GST doped with In2Se3 at 6%. In (Indium): Period 5, Z=49, M=114.82, Block p, Ox.states [3], Ionic radius: 80.0 pm, charge=3, coord=VI, EN: 1.78; Se (Selenium): Period 4, Z=34, M=78.97, Block p, Ox.states [-2,2,4,6], Ionic radius: 28.000000000000004 pm, charge=6, coord=IV, EN: 2.55 (resistance)"
GST,"Ni,W","1%,1%",205.16275516785592,338.6057005778129,338.8082272026501,133.64547203479415,7.019384090636786,343.4834834834835,False,"GST doped with Ni at 1%. Ni (Nickel): Period 4, Z=28, M=58.69, Block d, Ox.states [2], Ionic radius: 69.0 pm, charge=2, coord=VI, EN: 1.91 and W at 1%. W (Tungsten): Period 6, Z=74, M=183.84, Block d, Ox.states [4,6], Ionic radius: 42.0 pm, charge=6, coord=IV, EN: 1.7 (resistance)"
GST,"Ni,W","1%,4%",205.15489152506825,338.60584556075446,338.8082561992384,133.65336467417012,6.3913274584202,343.4834834834835,False,"GST doped with Ni at 1%. Ni (Nickel): Period 4, Z=28, M=58.69, Block d, Ox.states [2], Ionic radius: 69.0 pm, charge=2, coord=VI, EN: 1.91 and W at 4%. W (Tungsten): Period 6, Z=74, M=183.84, Block d, Ox.states [4,6], Ionic radius: 42.0 pm, charge=6, coord=IV, EN: 1.7 (resistance)"
GST,"Ni,W","2%,3%",205.15519844968316,338.6035962388486,338.8078063348572,133.65260788517406,6.179980941291507,343.4834834834835,False,"GST doped with Ni at 2%. Ni (Nickel): Period 4, Z=28, M=58.69, Block d, Ox.states [2], Ionic radius: 69.0 pm, charge=2, coord=VI, EN: 1.91 and W at 3%. W (Tungsten): Period 6, Z=74, M=183.84, Block d, Ox.states [4,6], Ionic radius: 42.0 pm, charge=6, coord=IV, EN: 1.7 (resistance)"
GST,"Ni,W","3%,2%",202.0765421468312,336.08776626449065,336.28662232196757,134.21008017513637,5.282793325392113,201.80180180180182,False,"GST doped with Ni at 3%. Ni (Nickel): Period 4, Z=28, M=58.69, Block d, Ox.states [2], Ionic radius: 69.0 pm, charge=2, coord=VI, EN: 1.91 and W at 2%. W (Tungsten): Period 6, Z=74, M=183.84, Block d, Ox.states [4,6], Ionic radius: 42.0 pm, charge=6, coord=IV, EN: 1.7 (resistance)"
GST,"Ni,W","4%,1%",134.3148082600354,338.57498635512064,338.8020843581117,204.4872760980763,7.6875287089411986,364.0840840840841,False,"GST doped with Ni at 4%. Ni (Nickel): Period 4, Z=28, M=58.69, Block d, Ox.states [2], Ionic radius: 69.0 pm, charge=2, coord=VI, EN: 1.91 and W at 1%. W (Tungsten): Period 6, Z=74, M=183.84, Block d, Ox.states [4,6], Ionic radius: 42.0 pm, charge=6, coord=IV, EN: 1.7 (resistance)"
GST,"Ni,Ti","1%,1%",205.14145237472252,336.051324241951,336.2793339174597,131.1378815427372,6.444808915977411,343.4834834834835,False,"GST doped with Ni at 1%. Ni (Nickel): Period 4, Z=28, M=58.69, Block d, Ox.states [2], Ionic radius: 69.0 pm, charge=2, coord=VI, EN: 1.91 and Ti at 1%. Ti (Titanium): Period 4, Z=22, M=47.87, Block d, Ox.states [4], Ionic radius: 67.0 pm, charge=3, coord=VI, EN: 1.54 (resistance)"
GST,"Ni,Ti","1%,4%",205.13476734619388,336.05249926881174,336.27956892283186,131.14480157663797,6.470776528055968,343.4834834834835,False,"GST doped with Ni at 1%. Ni (Nickel): Period 4, Z=28, M=58.69, Block d, Ox.states [2], Ionic radius: 69.0 pm, charge=2, coord=VI, EN: 1.91 and Ti at 4%. Ti (Titanium): Period 4, Z=22, M=47.87, Block d, Ox.states [4], Ionic radius: 67.0 pm, charge=3, coord=VI, EN: 1.54 (resistance)"
GST,"Ni,Ti","2%,3%",205.12522974737132,331.4566039723548,331.66069016384074,126.53546041646942,6.240635318967879,335.4954954954955,False,"GST doped with Ni at 2%. Ni (Nickel): Period 4, Z=28, M=58.69, Block d, Ox.states [2], Ionic radius: 69.0 pm, charge=2, coord=VI, EN: 1.91 and Ti at 3%. Ti (Titanium): Period 4, Z=22, M=47.87, Block d, Ox.states [4], Ionic radius: 67.0 pm, charge=3, coord=VI, EN: 1.54 (resistance)"
GST,"Ni,Ti","3%,2%",202.0669023882323,336.0787763741363,336.28482434389673,134.21792195566442,7.085640784664661,335.4954954954955,False,"GST doped with Ni at 3%. Ni (Nickel): Period 4, Z=28, M=58.69, Block d, Ox.states [2], Ionic radius: 69.0 pm, charge=2, coord=VI, EN: 1.91 and Ti at 2%. Ti (Titanium): Period 4, Z=22, M=47.87, Block d, Ox.states [4], Ionic radius: 67.0 pm, charge=3, coord=VI, EN: 1.54 (resistance)"
GST,"Ni,Ti","4%,1%",205.12302811041965,338.60478893042176,338.80804487317187,133.6850167627522,6.548383772748025,335.4954954954955,False,"GST doped with Ni at 4%. Ni (Nickel): Period 4, Z=28, M=58.69, Block d, Ox.states [2], Ionic radius: 69.0 pm, charge=2, coord=VI, EN: 1.91 and Ti at 1%. Ti (Titanium): Period 4, Z=22, M=47.87, Block d, Ox.states [4], Ionic radius: 67.0 pm, charge=3, coord=VI, EN: 1.54 (resistance)"
GST,"Ni,Cu","1%,1%",152.78468611000648,325.57486979905434,325.775634620472,172.9909485104655,5.743164789738017,330.4504504504505,False,"GST doped with Ni at 1%. Ni (Nickel): Period 4, Z=28, M=58.69, Block d, Ox.states [2], Ionic radius: 69.0 pm, charge=2, coord=VI, EN: 1.91 and Cu at 1%. Cu (Copper): Period 4, Z=29, M=63.55, Block d, Ox.states [2], Ionic radius: 56.99999999999999 pm, charge=2, coord=IVSQ, EN: 1.9 (resistance)"
GST,"Ni,Cu","1%,4%",154.1635671604487,330.6153287685597,330.81976245040903,176.65619528996032,5.728494012867976,330.4504504504505,False,"GST doped with Ni at 1%. Ni (Nickel): Period 4, Z=28, M=58.69, Block d, Ox.states [2], Ionic radius: 69.0 pm, charge=2, coord=VI, EN: 1.91 and Cu at 4%. Cu (Copper): Period 4, Z=29, M=63.55, Block d, Ox.states [2], Ionic radius: 56.99999999999999 pm, charge=2, coord=IVSQ, EN: 1.9 (resistance)"
GST,"Ni,Cu","2%,3%",172.23684696382378,330.6167991806611,330.8200565328293,158.58320956900553,6.1885900921273524,335.4954954954955,False,"GST doped with Ni at 2%. Ni (Nickel): Period 4, Z=28, M=58.69, Block d, Ox.states [2], Ionic radius: 69.0 pm, charge=2, coord=VI, EN: 1.91 and Cu at 3%. Cu (Copper): Period 4, Z=29, M=63.55, Block d, Ox.states [2], Ionic radius: 56.99999999999999 pm, charge=2, coord=IVSQ, EN: 1.9 (resistance)"
GST,"Ni,Cu","3%,2%",73.35326074907557,324.69636415888624,336.22796630944293,262.8747055603674,5.903190904021493,335.4954954954955,False,"GST doped with Ni at 3%. Ni (Nickel): Period 4, Z=28, M=58.69, Block d, Ox.states [2], Ionic radius: 69.0 pm, charge=2, coord=VI, EN: 1.91 and Cu at 2%. Cu (Copper): Period 4, Z=29, M=63.55, Block d, Ox.states [2], Ionic radius: 56.99999999999999 pm, charge=2, coord=IVSQ, EN: 1.9 (resistance)"
GST,"Ni,Cu","4%,1%",111.79073296313702,338.5801077481573,338.803108636719,227.01237567358197,5.149066364376633,335.4954954954955,False,"GST doped with Ni at 4%. Ni (Nickel): Period 4, Z=28, M=58.69, Block d, Ox.states [2], Ionic radius: 69.0 pm, charge=2, coord=VI, EN: 1.91 and Cu at 1%. Cu (Copper): Period 4, Z=29, M=63.55, Block d, Ox.states [2], Ionic radius: 56.99999999999999 pm, charge=2, coord=IVSQ, EN: 1.9 (resistance)"
GST,"Ni,Zn","1%,1%",152.880590520911,333.1421954335297,333.34315380142107,180.46256328051007,6.506144649185566,341.3813813813814,False,"GST doped with Ni at 1%. Ni (Nickel): Period 4, Z=28, M=58.69, Block d, Ox.states [2], Ionic radius: 69.0 pm, charge=2, coord=VI, EN: 1.91 and Zn at 1%. Zn (Zinc): Period 4, Z=30, M=65.38, Block d, Ox.states [2], Ionic radius: 60.0 pm, charge=2, coord=IV, EN: 1.65 (resistance)"
GST,"Ni,Zn","1%,4%",160.5671040506049,333.1431452140415,333.3433437575234,172.77623970691852,6.0250186918018205,343.06306306306305,False,"GST doped with Ni at 1%. Ni (Nickel): Period 4, Z=28, M=58.69, Block d, Ox.states [2], Ionic radius: 69.0 pm, charge=2, coord=VI, EN: 1.91 and Zn at 4%. Zn (Zinc): Period 4, Z=30, M=65.38, Block d, Ox.states [2], Ionic radius: 60.0 pm, charge=2, coord=IV, EN: 1.65 (resistance)"
GST,"Ni,Zn","2%,3%",170.65859194461567,325.57289099731514,325.77523886012415,155.11664691550848,5.70728010459224,330.4504504504505,False,"GST doped with Ni at 2%. Ni (Nickel): Period 4, Z=28, M=58.69, Block d, Ox.states [2], Ionic radius: 69.0 pm, charge=2, coord=VI, EN: 1.91 and Zn at 3%. Zn (Zinc): Period 4, Z=30, M=65.38, Block d, Ox.states [2], Ionic radius: 60.0 pm, charge=2, coord=IV, EN: 1.65 (resistance)"
GST,"Ni,Zn","3%,2%",113.04709360039783,336.0787554430659,336.28482015768265,223.23772655728482,6.853051262374638,335.4954954954955,False,"GST doped with Ni at 3%. Ni (Nickel): Period 4, Z=28, M=58.69, Block d, Ox.states [2], Ionic radius: 69.0 pm, charge=2, coord=VI, EN: 1.91 and Zn at 2%. Zn (Zinc): Period 4, Z=30, M=65.38, Block d, Ox.states [2], Ionic radius: 60.0 pm, charge=2, coord=IV, EN: 1.65 (resistance)"
GST,"Ni,Zn","4%,1%",113.57057384568823,338.6029787720395,338.8076828414954,225.2371089958072,5.990626494231929,335.4954954954955,False,"GST doped with Ni at 4%. Ni (Nickel): Period 4, Z=28, M=58.69, Block d, Ox.states [2], Ionic radius: 69.0 pm, charge=2, coord=VI, EN: 1.91 and Zn at 1%. Zn (Zinc): Period 4, Z=30, M=65.38, Block d, Ox.states [2], Ionic radius: 60.0 pm, charge=2, coord=IV, EN: 1.65 (resistance)"
